ibeId,giataId,giataName,giataCity,status,confidence,score,offerCount,sampleHotelName,sampleDestinationCity
39320,4507,AHC Old City Hotel,Istanbul,weak,0.45,0.45,1,The Old Palace Lodge,Luton
393528,63396,ALEGRIA Costa Ballena Aquafun,Rota,weak,0.45,0.3908,1,Hôtel et Résidence Costa Rossa,Ota
393537,23389,Troulis Apart-Hotel,Bali,weak,0.45,0.45,1,Maren Beach Apart Hotel,Alanya
3938045,1339642,Ammades All Suites Beach Hotel & Spa - Adults Only,Faliraki,weak,0.45,0.3583,1,Adora Calma Beach Hotel Adults Only,Kizilagac
394132,13277,Golden Beach Hotel,Chersonesos,weak,0.45,0.5333,2,Golden Tulip Nizwa Hotel,Nizwa
39423,1492456,Hotel Ben Marsalforn Affiliated by Meliá,Marsalforn,weak,0.45,0.2708,1,Ben Nevis Hotel & Leisure Club,Fort William
39481,1421347,Granada Luxury Red,Alanya,weak,0.45,0.3,1,Brook Red Lion Hotel,Colchester
394845,17278,Hôtel Le B d'Arcachon by Inwood Hotels,Arcachon,weak,0.45,0.4325,5,Comfort Aparthotel Bassin d'Arcachon,Arcachon
395324,23389,Troulis Apart-Hotel,Bali,weak,0.45,0.45,6,Lavinia Apart & Hotel,Alanya
395546,60206,Arena Hotel Holiday,Medulin,weak,0.45,0.45,5,MAXWELL HOLIDAY CLUB,Marmaris
395627,1286683,Barceló Nura,Biniancolla,weak,0.45,0.3583,4,Nura Santa Ponsa & Spa,Magaluf
39574,1215000,The Manor Hotel by JA,Dubai,weak,0.45,0.3583,2,Coulsdon Manor Hotel and Golf Club,Croydon
395933,8270,Club Resort Atlantis,Seferihisar,weak,0.45,0.46,1,Harborside Resort & Vacation Rentals at Atlantis,Nassau
396036,6325,Sentido Kyknos Beach Adults Only 16+,Mália,weak,0.45,0.5417,3,Adults Only 16 years,Palma de Mallorca
396896,41323,Nova Beach Hotel,Side,weak,0.45,0.4875,1,Apartamentos Cabau Cala Nova,Puerto Rico
396976,29659,Özlem Garden Hotel,Side,weak,0.45,0.57,10,Irem Garden Hotel & Apartments,Side
39726,1429669,JW Marriott Crete Resort & Spa,Chania,weak,0.45,0.3,1,Delta Hotels by Marriott Colchester,Colchester
397261,29659,Özlem Garden Hotel,Side,weak,0.45,0.4783,1,Melissa Garden Apart Hotel,Side
397697,4910,Marvida Family Eco,Manavgat,weak,0.45,0.3917,4,Interpals Eco Resort,Begur
39786,1317932,ON Residence,Thessaloniki,weak,0.45,0.46,1,"Clacton On Sea, Beachfront Hotel by OYO",Clacton-On-Sea
3979681,3364,Son Molí Country House,Es Pillarí,weak,0.45,0.5417,1,Drumdevan Country House,Inverness
398202,1272426,Aeifos Boutique Hotel,Imerovigli,weak,0.45,0.3583,1,Fonda Llabres Boutique,Alcudia
398407,124258,Hotel La Estación,Benidorm,weak,0.45,0.3583,1,Hotelet de la Raconà,Denia
398632,138354,Holiday Inn Cairo - Citystars,Kairo,weak,0.45,0.395,2,Holiday Inn Express & Suites NASSAU by IHG,Nassau
3991928,14044,Hipotels Natura Palace,Playa Blanca,weak,0.45,0.3583,3,Akumal Natura Glamping,Akumal
399427,40542,Baia Bodrum Hotel,Gündogan,weak,0.45,0.285,1,Baia Verde Gallipoli Viale del Mare,Gallipoli
399459,24222,Zafiro Can Picafort,Can Picafort,weak,0.45,0.3,1,Can Mora de Dalt,Mataro
399498,660859,Nikos BnB,Faliraki,weak,0.45,0.45,5,Spiti Nikos,Agios Ioannis (Corfu)
401141,3196,THB Cala Lliteras,Cala Ratjada,weak,0.45,0.42,1,O7 Club Cala Ratjada,Cala Ratjada
401161,23389,Troulis Apart-Hotel,Bali,weak,0.45,0.45,8,Begonville Apart Hotel,Side
4011808,302399,Juju Premier Palace,Beldibi,weak,0.45,0.3125,3,Premier Inn London Eltham,London
401222,4812,Nirvana Dolce Vita,Tekirova,weak,0.45,0.2542,1,Hotel Palia Dolce Farniente 3 Sup,Santanyi
401567,3076,BelleVue Club,Port d'Alcúdia,weak,0.45,0.625,7,BelleVue Belsana,Cala d'Or
401606,1314110,Best Punta Dorada,Salou,weak,0.45,0.3,10,Blau Punta Reina,Manacor
401725,11634,Hotel Mongibello Ibiza,Santa Eulalia del Rio,weak,0.45,0.3583,1,The Purple Hotel By Ibiza Feeling (Adults Only),"Ibiza, Spanien"
4017439,1371851,Prime Residence New Alamein - North Coast,El Alamein,weak,0.45,0.2533,1,Ten North Tamarindo Beach Hotel,Tamarindo
401796,13568,Green Garden Aparthotel,Cala Ratjada,weak,0.45,0.6,1,Aparthotel Tropic Garden,Santa Eulalia del Río
401852,124258,Hotel La Estación,Benidorm,weak,0.45,0.3583,1,Aparthotel la Piramide,Caleta de Fuste
401881,19504,Apartamentos Turísticos Best Pueblo Indalo,Mojacar,weak,0.45,0.2533,1,Globales Pueblo Andaluz,Marbella
401951,23389,Troulis Apart-Hotel,Bali,weak,0.45,0.45,11,Anahtar Apart,Alanya
401956,182579,Olée Nerja Holiday Rentals,Torrox Costa,weak,0.45,0.3625,2,Hotel Nerja Club by Dorobe,Nerja
401974,8630,Albatros Sharm Resort,Sharm el Sheikh,weak,0.45,0.57,5,Badawia Sharm Resort,Sharm El Sheikh
4021362,17534,Miramare Sea Resort & Spa,Sant'Angelo,weak,0.45,0.45,3,The Sea Cliff Hotel Resort & Spa,Long Bay
402313,55972,Kleopatra Dreams Beach,Alanya,weak,0.45,0.57,3,Kleopatra Develi Hotel,Alanya
402390,11604,Albufeira Sol Hotel & Spa,Albufeira,weak,0.45,0.45,2,Sol Parc Hotel & Apartments,Na Macaret
402636,1272426,Aeifos Boutique Hotel,Imerovigli,weak,0.45,0.3583,1,Boutique Isla Tabarca,Santa Pola
402658,300709,Ramada Resort by Wyndham Lara,Lara,weak,0.45,0.6,1,Ramada by Wyndham Bronx,Bronx
4029981,682226,Abaton Island Resort & Spa,Chersonesos,weak,0.45,0.285,1,Belo Vula Island Resort Pte Limited,Lautoka
4032109,2892,Aparthotel Vibra Bay,San Antonio de Portmany,weak,0.45,0.3917,6,Aparthotel Nelva Resort,Son Bou
403498,5127,Coral Beach Hotel & Resort,Paphos,weak,0.45,0.625,10,Hurghada Coral Beach Hotel,Sahl Hasheesh
4037913,54509,Casa Blue Resort,Marsa Alâm,weak,0.45,0.45,1,Hotel Casa Hemingway,Juan Dolio
4042487,264216,B&B HOTEL Pisa Airport,Pisa,weak,0.45,0.3583,1,Moxy Aberdeen Airport,Aberdeen
4043045,233844,Sianji Well-Being Resort,Gümüşlük,weak,0.45,0.3917,1,Well Timed Hotel,Krabi
404755,1245733,Best Western Premier Hidden Hills Hotel,Istanbul,weak,0.45,0.36,1,Best Western Hotel du Roy d'Aragon,Bonifacio
404982,23389,Troulis Apart-Hotel,Bali,weak,0.45,0.45,3,Kerem Apart Hotel,Göcek
4051727,964322,Amelie Villa,Ixia,weak,0.45,0.3125,1,Villa Sekembang Ubud by Purely,Ubud - Bali
4057653,354428,Pinadria Camping Resort,Baška Voda,weak,0.45,0.285,1,Aminess Planet Camping Maravea Pitches,Novigrad
4058732,29258,Elysium Hotel,Paphos,weak,0.45,0.625,8,Elysium Elite Hotel,Kizilagac
406364,78825,Gloria Serenity Resort,Belek,weak,0.45,0.45,3,Plazamar Serenity Resort,Magaluf
406477,103057,Aydinbey King's Palace & Spa,Manavgat,weak,0.45,0.3125,2,Wellington Hotel by Greene King Inns,Aberdeen
406891,23389,Troulis Apart-Hotel,Bali,weak,0.45,0.45,2,Ant Apart Hotel,Oludeniz
4069688,682226,Abaton Island Resort & Spa,Chersonesos,weak,0.45,0.45,1,Savasi Island Resort,Savusavu
407041,733,Aegean Bay Hotel,Marmari,weak,0.45,0.45,1,Caniço Bay Club,Funchal
4070909,1370904,"Paradise Resort Evia, a member of Radisson Individuals",Eretria,weak,0.45,0.5476,1,"Marina Resort Port Ghalib, a member of Radisson Individuals",Port Ghalib
407336,10395,Cinar Family Suite Hotel,Side,weak,0.45,0.45,1,Jutlandia Family Resort,Magaluf
407469,735,Stella Maris Hotel,Marmari,weak,0.45,0.4783,4,Nature Maris Apart,Marmaris
40768,1376955,Der Inn Hotel Lara,Antalya,weak,0.45,0.3125,5,Leonardo Inn Aberdeen Airport,Aberdeen
407686,964322,Amelie Villa,Ixia,weak,0.45,0.45,2,Villa Raffaella,Santa Cesarea Terme
40830,38789,LUX* South Ari Atoll,Dhiddhoofinolhu,weak,0.45,0.2708,3,2Home Stockholm South,Stockholm
408430,241548,Baron Palace Sahl Hasheesh,Sahl Hasheesh,weak,0.45,0.72,10,"The Oberoi Beach Resort, Sahl Hasheesh",Sahl Hasheesh
40888,533883,Água Hotels Alvor Jardim,Alvor,weak,0.45,0.3,2,Jardim do Vau,Portimao
40902,734631,Casa do Contador - Suites & Pool,Ponta Delgada,weak,0.45,0.225,5,TURIM Estrela do Vau Hotel,Portimao
40906,2996,Apartamentos Celeste,Costa Teguise,weak,0.45,0.3583,2,Interpass Vau Hotel Apartamentos,Portimao
40968,2218,Santa Cruz Village Hotel,Santa Cruz (Madeira),weak,0.45,0.3583,1,Hotel Santa Catarina Algarve,Lagoa
410516,2884,Occidental Ibiza - All Inclusive,Port d'es Torrent,weak,0.45,0.3917,2,Deja Resort All Inclusive,"Jamaika, Karibik"
410899,124258,Hotel La Estación,Benidorm,weak,0.45,0.3583,2,Hotel LA MAISON by Aldebaran,Lido di Jesolo
41097,4822,Amara Comfort Resort,Göynük,weak,0.45,0.45,1,Comfort Hotel Malmö,Malmö
4112917,516,Sani Beach,Sani,weak,0.45,0.745,2,Sani Polyastron Hotel & Spa,Sani Beach
411551,60206,Arena Hotel Holiday,Medulin,weak,0.45,0.3125,8,Kri-Kri Village Holiday Apts by Estia,Iraklio
41176,11604,Albufeira Sol Hotel & Spa,Albufeira,weak,0.45,0.3583,1,Hotel Pinhal do Sol,Faro
412489,203420,Alimounda Mare,Pigadia,weak,0.45,0.285,2,Residenza Pierre & Vacances Luni Mare,Lerici
41301,47399,Hotel Madeira,Funchal,weak,0.45,0.625,1,Baía Madeira Hotel,Santa Cruz
41385,2892,Aparthotel Vibra Bay,San Antonio de Portmany,weak,0.45,0.2542,1,Aparthotel Calema Avenida Jardim,Monte Gordo
4138869,1272426,Aeifos Boutique Hotel,Imerovigli,weak,0.45,0.45,1,R Degrees Boutique Hotel & Spa,Ahungalla
414007,76818,Castello City Hotel,Heraklion,weak,0.45,0.625,2,Porto Castello,Órmos Athiniós
41451,2221,Meliá Castelo Branco,Castelo Branco,weak,0.45,0.2083,2,Pousada de Angra do Heroismo Castelo de S. Sebastiao,Angra do Heroismo
414534,36551,Hotel Pulitzer Paris,Paris,weak,0.45,0.4783,1,Adonis Paris Sud,Paris
4145375,139855,All Senses Nautica Blue Exclusive Resort & Spa,Fanis,weak,0.45,0.1975,1,Six Senses Zil Pasyon Seychelles,La Digue
41461,2892,Aparthotel Vibra Bay,San Antonio de Portmany,weak,0.45,0.3917,1,Aparthotel Imperatriz,Funchal
41465,2397,Meliá Avenida América,Madrid,weak,0.45,0.3917,1,Neat Hotel Avenida,"Ponta Delgada, Azoren"
414787,39991,Meliá Maria Pita,A Coruña,weak,0.45,0.3917,1,Hotel Maria de Lourdes,Cancun
41502,41323,Nova Beach Hotel,Side,weak,0.45,0.5333,1,MS Vila Nova,"Ponta Delgada, Azoren"
41509,734631,Casa do Contador - Suites & Pool,Ponta Delgada,weak,0.45,0.3625,3,Hotel do Canal,Horta
415094,52435,Servatur Caribe,Playa de las Américas,weak,0.45,0.3583,1,Vista Caribe Hotel Boutique,Playa del Carmen
4153201,1272426,Aeifos Boutique Hotel,Imerovigli,weak,0.45,0.45,1,ONEIRO Boutique Hotel,Marmari
415433,543307,AP Dona Aninhas,Viana do Castelo,weak,0.45,0.3,10,Macdonald Doña Lola Resort,Mijas Costa
415474,1336,Sun Beach Resort,Ialysos,weak,0.45,0.5333,1,Garden of Sun Hotel,Didim
4161955,264216,B&B HOTEL Pisa Airport,Pisa,weak,0.45,0.3583,1,MOXY Vienna Airport,Schwechat
4169271,1272426,Aeifos Boutique Hotel,Imerovigli,weak,0.45,0.45,10,Alkyonides Boutique Hotel,Kallithea Rhodes
4170488,2884,Occidental Ibiza - All Inclusive,Port d'es Torrent,weak,0.45,0.3917,5,Soft All-Inclusive,Raa Atoll
417166,437537,SOL Barbados,Calvia,weak,0.45,0.45,3,Vedanta Resort Barbados,Bridgetown
417231,54509,Casa Blue Resort,Marsa Alâm,weak,0.45,0.45,3,Casa Cristina,Syrakus
417956,51646,B&B HOTEL Calenzano First,Calenzano,weak,0.45,0.45,1,First Hotel Viking,Tromsø
418360,7175,Alua Atlántico Golf Resort,San Miguel de Abona,weak,0.45,0.2542,8,Hotel Varandas do Atlântico by RIDAN Hotels,Praia da Vitória
41838,1455823,Azura World,Alanya,weak,0.45,0.3125,1,Novotel The Hague World Forum,Den Haag
41905,76358,Steigenberger ALDAU Beach Hotel,Hurghada,weak,0.45,0.3583,2,Steigenberger Airport Hotel Amsterdam,Amsterdam
41909,1424709,Apartamentos Turísticos Best Indalo,Mojacar,weak,0.45,0.5417,1,Apartamentos Turísticos Pateo Village,"Algarve, Portugal"
41910,314382,Savoy Hotel,Sharm el Sheikh,weak,0.45,0.5333,1,Leonardo Hotel Rotterdam Savoy,Rotterdam
4191717,124258,Hotel La Estación,Benidorm,weak,0.45,0.45,1,Hotel La Palapa,Tamarindo
419230,1272426,Aeifos Boutique Hotel,Imerovigli,weak,0.45,0.45,2,Boutique Hotel & Restaurante,Sant Carles de la Ràpita
419238,31089,Desert Rose,Hurghada,weak,0.45,0.45,9,Red Rose Hotel,Oludeniz
419266,48631,Port Vista Oro,Benidorm,weak,0.45,0.2542,1,Casthotels Tramonto d'oro Terme,Ischia
41937,11604,Albufeira Sol Hotel & Spa,Albufeira,weak,0.45,0.4783,1,Hotel Apartamento Brisa Sol,Albufeira
419583,733,Aegean Bay Hotel,Marmari,weak,0.45,0.45,1,Lefkoniko Bay,Rethymnon
4198141,4889,Linda Resort Hotel,Manavgat,weak,0.45,0.4875,7,Hotel Costa Linda Beach Boca Chica,Boca Chica
4198638,984914,Grecotel Ilia Palms at Riviera Olympia Aqua Park,Loutra Kyllinis,weak,0.45,0.32,10,Hawaii Riviera Club Aqua Park-Families and Couples,Safaga
4200548,54509,Casa Blue Resort,Marsa Alâm,weak,0.45,0.3583,3,Casa Font i Roig,Muro
4202282,1339642,Ammades All Suites Beach Hotel & Spa - Adults Only,Faliraki,weak,0.45,0.3125,1,My Rooms Ciutadella Adults Only by My Rooms Hotels TI,Ciutadella de Menorca
4203704,64964,Palm Beach Resort,Hurghada,weak,0.45,0.625,1,Palm Suites by Chaturhotels,Puerto Rico
420526,241548,Baron Palace Sahl Hasheesh,Sahl Hasheesh,weak,0.45,0.6,1,Old Palace Resort Sahl Hasheesh,Makadi Bay
420846,593440,Relais Masseria Le Cesine,Vernole,weak,0.45,0.3917,1,Hotel Masseria Le Pajare,Ugento
4208843,4812,Nirvana Dolce Vita,Tekirova,weak,0.45,0.6,1,Camping Dolce Vita,Calvi
4209196,325691,Meliá Paris La Défense,Courbevoie,weak,0.45,0.395,2,Ace Hôtel Paris Marne La Vallée,Magny-le-Hongre
421249,54509,Casa Blue Resort,Marsa Alâm,weak,0.45,0.3583,13,Universal Casa Marquesa,Colonia Sant Jordi
4215764,733555,Rayelin Hotel Old Town,Istanbul,weak,0.45,0.6,1,Old Town Inn,Kavala
421648,202527,Agaya Didim Resort Hotel,Didim,weak,0.45,0.4783,1,Panormos Hotel Didim-Didyma,Didim
421838,64601,THB Sa Coma Platja,Sa Coma,weak,0.45,0.2708,7,Hotel Sa Cralla Villasimius,"Villasimius, Sardinien"
4219798,2884,Occidental Ibiza - All Inclusive,Port d'es Torrent,weak,0.45,0.2542,2,Gava Waterman Milna Resort – All Inclusive,"Milna, Brac"
422509,143826,Eva Beach Hotel Alanya,Alanya,weak,0.45,0.45,3,Justiniano Club Alanya,Okurcalar
422733,248438,JA Palm Tree Court,Dubai,weak,0.45,0.3625,1,Altamont Court Hotel,Kingston
4228296,964322,Amelie Villa,Ixia,weak,0.45,0.3583,1,Hotel Villa Santa Maria,Villapiana
423,2884,Occidental Ibiza - All Inclusive,Port d'es Torrent,weak,0.45,0.3,1,"Breezes Resort & Spa All Inclusive, Bahamas",Nassau
423472,54509,Casa Blue Resort,Marsa Alâm,weak,0.45,0.45,8,Casa Ida,Icod de los Vinos
424078,2897,Hotel Vibra District,San Antonio de Portmany,weak,0.45,0.57,2,Hotel Vibra s'Estanyol,"San Antonio de Portmany, Ibiza"
424456,903976,Fort Arabesque - The West Bay,Makadi Bay,weak,0.45,0.3625,1,Altamont West Hotel,Montego Bay
4248139,1280439,Santolia Art Suites,Ia,weak,0.45,0.45,1,Art Hotel's Sosnowiec,Katowice
4251269,733555,Rayelin Hotel Old Town,Istanbul,weak,0.45,0.3917,2,The Town Hotel Doha,Doha
425841,562081,Eagles Villas,Ouranoupolis,weak,0.45,0.45,1,Christar Villas Hotel,Kingston
4259671,562081,Eagles Villas,Ouranoupolis,weak,0.45,0.3583,7,Ya Nui Beach Villas,Kata Beach
4260108,157128,Santorini View Hotel,Akrotiri,weak,0.45,0.3583,1,Phi Phi View Point Resort,Koh Phi Phi
4261784,157128,Santorini View Hotel,Akrotiri,weak,0.45,0.3583,5,Stonetown View Inn,Zanzibar Town
42686,1245733,Best Western Premier Hidden Hills Hotel,Istanbul,weak,0.45,0.5067,1,Best Western Amsterdam,Amsterdam
426965,964322,Amelie Villa,Ixia,weak,0.45,0.45,3,Villa Sonate,Runaway Bay
4270934,54509,Casa Blue Resort,Marsa Alâm,weak,0.45,0.45,1,Casa Boutique Hotel,Miami (FL)
427135,593440,Relais Masseria Le Cesine,Vernole,weak,0.45,0.3917,2,Masseria Fabrizio,Otranto
427513,39671,Calimera Serra Palace,Manavgat,weak,0.45,0.3583,1,Serra degli Alimini,Otranto
427899,41323,Nova Beach Hotel,Side,weak,0.45,0.46,1,"Terra Nova, BW Premier Collection",Kingston
42845,264216,B&B HOTEL Pisa Airport,Pisa,weak,0.45,0.3125,4,Ibis Schiphol Amsterdam Airport,Amsterdam
4287313,51648,B&B HOTEL Firenze City Center,Florenz,weak,0.45,0.405,6,hu Firenze Camping in Town,Florenz
42892,264216,B&B HOTEL Pisa Airport,Pisa,weak,0.45,0.3583,1,HEINhotel vienna airport,Schwechat
4292279,1478374,Serbellas Boutique Hotel,Paphos,weak,0.45,0.57,10,Marica's Boutique Hotel,Paphos
429525,227351,Kos City Sunstone Hotel,Kos-Stadt,weak,0.45,0.3583,10,Pantheon Apartments Kos Town,"Insel Kos, Griechenland"
429906,8208,Atali Grand Resort,Bali,weak,0.45,0.45,6,Hotel Grand Efe,Menderes
430906,7140,B&B HOTEL Affi Lago di Garda,Affi,weak,0.45,0.5417,2,Hotel Lago di Como,Colico
431902,17108,Maspalomas Resort by Dunas,Maspalomas,weak,0.45,0.45,1,Hotel Dunas de Sal,"Santa Maria, Insel von Sal"
4335978,14640,IKIES Santorini,Ia,weak,0.45,0.57,6,Elysian Santorini,Mesariá
4336814,16840,Mare Monte Beach Hotel,Georgioupolis,weak,0.45,0.3125,1,Edificio Monte Gordo Plaza,Monte Gordo
433877,233508,Cabo,Kavos,weak,0.45,0.6133,2,Santa Maria del Cabo,San Jose del Cabo
4343,4822,Amara Comfort Resort,Göynük,weak,0.45,0.3583,1,Comfort Suites Paradise Island,Nassau
43446,264216,B&B HOTEL Pisa Airport,Pisa,weak,0.45,0.3583,1,Pentahotel Brussels Airport,Brüssel
435563,8208,Atali Grand Resort,Bali,weak,0.45,0.3125,1,Grand Muthu Runaway Bay,Runaway Bay
435832,354428,Pinadria Camping Resort,Baška Voda,weak,0.45,0.45,1,Camping Villasol,"Costa Blanca, Spanien"
43636,264216,B&B HOTEL Pisa Airport,Pisa,weak,0.45,0.3583,1,Thon Hotel Brussels Airport,Brüssel
436463,964322,Amelie Villa,Ixia,weak,0.45,0.23,3,"The Nook, Design Led 2BR Villa, Walk to Beach, Jakes, Restaurants and More",Treasure Beach
436633,354428,Pinadria Camping Resort,Baška Voda,weak,0.45,0.3125,7,Camping Maremma Sans Souci,"Maremma, Italien"
436990,964322,Amelie Villa,Ixia,weak,0.45,0.45,4,Hotel Villa Naranjos,Javea
4371301,36265,"Aulus Chania Resort, Curio Collection by Hilton",Stavros,weak,0.45,0.2075,3,Hampton By Hilton Izmir Aliaga,Aliağa
437194,261631,Regnum The Crown,Serik,weak,0.45,0.3125,1,Seven Crown Express & Suites by Kavia,Cabo San Lucas
437513,41267,White City Beach,Konakli,weak,0.45,0.625,2,White Rock Apartments,Marathokambos
4378746,86911,B&B HOTEL Trapani Crystal,Trapani,weak,0.45,0.3583,2,Travelodge London Crystal Palace,London
438908,2218,Santa Cruz Village Hotel,Santa Cruz (Madeira),weak,0.45,0.285,1,Hotel Santa Fe Los Cabos by Villa Group,Cabo San Lucas
438941,1455405,Amar Luxury Desert Ecolodge,Al Ain,weak,0.45,0.3625,1,Spinguera Ecolodge,"Espingueira, Insel von Boa Vista"
438994,2892,Aparthotel Vibra Bay,San Antonio de Portmany,weak,0.45,0.2267,1,Aparthotel Adagio Access Nantes Viarme,Nantes
439073,310942,Es Saadi Marrakech Resort - Hotel,Marrakesch,weak,0.45,0.3917,10,Hotel Club Es Talaial,Santanyi
439458,58482,Capo D'Uomo,Talamone,weak,0.45,0.3583,1,Villaggio Capo Vieste,Vieste
4395483,2218,Santa Cruz Village Hotel,Santa Cruz (Madeira),weak,0.45,0.45,1,Santa Fe Club,Sosua
4396478,124258,Hotel La Estación,Benidorm,weak,0.45,0.3583,1,Hôtel La Villa Douce,Cavalaire-sur-Mer
439739,354428,Pinadria Camping Resort,Baška Voda,weak,0.45,0.3125,1,Villaggio Camping Spiaggia Lunga,Vieste
439747,1245733,Best Western Premier Hidden Hills Hotel,Istanbul,weak,0.45,0.415,1,BEST WESTERN Hotel Brussels South,Brüssel
439767,64601,THB Sa Coma Platja,Sa Coma,weak,0.45,0.3625,1,Sa Voga Hotel & Spa,Canet de Mar
4400493,8208,Atali Grand Resort,Bali,weak,0.45,0.45,2,Grand Hotel Urban,Antananarivo
4402579,1515837,Nova Life Hotel,Alanya,weak,0.45,0.45,1,Cennet Life Hotel,"Dalaman, Türkei"
4404119,11480,Central Hersonissos Hotel,Chersonesos,weak,0.45,0.285,1,Travelodge Liverpool Central Exchange Street,Liverpool
4404142,11480,Central Hersonissos Hotel,Chersonesos,weak,0.45,0.3125,1,Travelodge Milton Keynes Central,Milton Keynes
440906,10395,Cinar Family Suite Hotel,Side,weak,0.45,0.45,3,Family Hotel Albizia Beach,Varna
441003,26147,Hotel Holiday International,Sharjah,weak,0.45,0.45,1,Hotel BM International,Sarajevo
4414220,13277,Golden Beach Hotel,Chersonesos,weak,0.45,0.5333,1,Golden Dream Otel,Istanbul
441426,4291,Dream of Ölüdeniz,Ölüdeniz,weak,0.45,0.3742,3,Casa De Levıssı Ölüdeniz,Oludeniz
441894,36265,"Aulus Chania Resort, Curio Collection by Hilton",Stavros,weak,0.45,0.54,1,"Higueron Hotel Malaga, Curio Collection by Hilton",Benalmadena
4420400,49200,Naika Studios & Apartments,Palma Nova,weak,0.45,0.3583,7,Zac & Georgio Studios,Iraklio
4420405,23389,Troulis Apart-Hotel,Bali,weak,0.45,0.45,3,Avlu 1 Apart,Marmaris
4420428,23389,Troulis Apart-Hotel,Bali,weak,0.45,0.45,15,Orient Apart Hotel,Side
442311,874068,Napa Suites Hotel,Ayia Napa,weak,0.45,0.745,2,Evabelle Napa Hotel Apartments,Ayia Napa
4424608,1272426,Aeifos Boutique Hotel,Imerovigli,weak,0.45,0.3125,1,MAG Quaint & Elegant Boutique Hotels,Split
4425026,733555,Rayelin Hotel Old Town,Istanbul,weak,0.45,0.2542,1,Pullman Cape Town City Centre,Kapstadt
443159,64964,Palm Beach Resort,Hurghada,weak,0.45,0.625,1,Caribbean Palm Village Resort,Palm Beach
443737,228131,Royal Beach Club Hotel,Gümüldür,weak,0.45,0.5333,2,Royal Lahaina Resort & Bungalows,Lahaina
44396,264216,B&B HOTEL Pisa Airport,Pisa,weak,0.45,0.3125,1,Atomis Hotel Munich Airport by Mercure,"Oberbayern, Deutschland"
445010,756551,Best Costa Ballena,Chipiona,weak,0.45,0.6283,2,Barceló Costa Ballena Golf & Spa,Chipiona
445103,228131,Royal Beach Club Hotel,Gümüldür,weak,0.45,0.4875,1,Radisson Blu Royal Hotel Dublin,Dublin
4453833,28249,B&B HOTEL Park Hotel Suisse Santa Margherita Ligure,Santa Margherita Ligure,weak,0.45,0.5417,6,Camere Santa Margherita,Taormina
4461663,2884,Occidental Ibiza - All Inclusive,Port d'es Torrent,weak,0.45,0.3917,4,El Cabarete Spa Resort all-Inclusive,Cabarete
446366,1178119,B&B HOTEL Roma San Lorenzo Termini,Rom,weak,0.45,0.3908,2,Hotel Gravina San Pietro,Rom
4463738,1358,Radisson Resort Plaza Skiathos,Kanapitsa,weak,0.45,0.3917,1,EVANS Skiathos,Skiathos Town
446473,49819,B&B HOTEL Milano Aosta,Mailand,weak,0.45,0.45,2,HOTEL DUCA D'AOSTA,Mestre
4468819,228574,Al Hamra Residence,Ras al Khaimah,weak,0.45,0.45,4,Al Mansour Suites Hotel,Doha
447777,36551,Hotel Pulitzer Paris,Paris,weak,0.45,0.405,2,Greet By Accor Boulogne Billancourt Paris,Paris
4482195,135191,Lindos Breeze Beach Hotel,Kiotari,weak,0.45,0.45,7,Sisi Breeze Hotel,Malia
4490265,54509,Casa Blue Resort,Marsa Alâm,weak,0.45,0.3125,1,Casa Diocesana di Lucca,Lucca
4495539,1270450,Lyttos Mare - Premium All Inclusive,Anissaras,weak,0.45,0.725,6,A Premium All-Inclusive Resort,Raa Atoll
4498267,10395,Cinar Family Suite Hotel,Side,weak,0.45,0.3583,5,Karya Family Resort Hotel All Inclusive,Menderes
449934,295798,Berry Blue Hotels,Side,weak,0.45,0.45,2,Blue Orchids Beach Hotel,Bridgetown
450348,263546,Calimera Side Resort,Side,weak,0.45,0.57,1,Side Yeşilöz Hotel,Side
450597,354428,Pinadria Camping Resort,Baška Voda,weak,0.45,0.3583,3,Camping Siena Colleverde,Siena
450819,404652,Jade Residence,Ölüdeniz,weak,0.45,0.5333,9,Africa Jade Thalasso,Korba
451370,5127,Coral Beach Hotel & Resort,Paphos,weak,0.45,0.625,1,Coral Mist Beach Hotel,Bridgetown
451464,354428,Pinadria Camping Resort,Baška Voda,weak,0.45,0.3125,2,Villaggio Camping Punta Lunga,Vieste
451757,5851,Hotel Servigroup Calypso,Benidorm,weak,0.45,0.45,1,Hotel Servigroup Galua,La Manga del Mar Menor
452015,354428,Pinadria Camping Resort,Baška Voda,weak,0.45,0.3125,1,Camping C'era Una Volta,Alassio
4522732,981,Creta Star,Skaleta,weak,0.45,0.3583,1,Star Arctic Hotel & Activities,Saariselka
4523,51598,THB Bamboo Alcudia,Port d'Alcúdia,weak,0.45,0.3,3,Castle Bamboo Waikīkī Hotel,Honolulu
452485,1339642,Ammades All Suites Beach Hotel & Spa - Adults Only,Faliraki,weak,0.45,0.45,1,Couples Only,Jolly Harbour
4525452,1272426,Aeifos Boutique Hotel,Imerovigli,weak,0.45,0.45,3,Eliantos Boutique Hotel & Spa,"Pula, Sardinien"
4525740,36551,Hotel Pulitzer Paris,Paris,weak,0.45,0.4325,1,MOB HOTEL Paris Les Puces,Paris
452577,46900,Hotel Chatur Playa Real Resort,Costa Adeje,weak,0.45,0.3,1,Posada Real Los Cabos,San Jose del Cabo
452651,91435,MClub Del Golfo,Sorso,weak,0.45,0.45,4,El Hotelito Del Golfo,Yaiza
