aw_deep_link,product_name,aw_product_id,merchant_product_id,merchant_image_url,description,merchant_category,search_price,merchant_name,merchant_id,category_name,category_id,aw_image_url,currency,store_price,delivery_cost,merchant_deep_link,language,last_updated,display_price,data_feed_id
https://www.awin1.com/pclick.php?p=43965182111&a=2914133&m=11643,"Castello di Spessa Golf & Wine Resort",43965182111,26400,https://template.we-are.travel/Hotel/20213/Img/20213_400x400.jpg,"Urlaub im Schloss im Herzen Friauls",Reisen,268.00,"We-are.travel DE/AT",11643,Holidays,338,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Atemplate.we-are.travel%2FHotel%2F20213%2FImg%2F20213_400x400.jpg&feedId=29385&k=f383c57b974cf0d4a9681aa8299a03b5257ffb66,EUR,,,https://www.we-are.travel/hotel/kurzurlaub/castello-di-spessa-golf-and-wine-resort-capriva-del-friuli?id=26400,,,EUR268.00,29385
https://www.awin1.com/pclick.php?p=44065999426&a=2914133&m=11643,"Hotel Parigi",44065999426,26401,https://template.we-are.travel/Hotel/21689/Img/21689_400x400.jpg,"Urlaub an der Ligurischen Küste in der Nähe der Côte d’Azur",Reisen,378.00,"We-are.travel DE/AT",11643,Holidays,338,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Atemplate.we-are.travel%2FHotel%2F21689%2FImg%2F21689_400x400.jpg&feedId=29385&k=295c1393b2a5660097fa512dc235342c2fe40a46,EUR,,,https://www.we-are.travel/hotel/kurzurlaub/hotel-parigi-bordighera?id=26401,,,EUR378.00,29385
https://www.awin1.com/pclick.php?p=44496744384&a=2914133&m=11643,"Residence Borgo della Rovere",44496744384,26404,https://template.we-are.travel/Hotel/23204/Img/23204_400x400.jpg,"Urlaub zwischen Meer und Natur in Ligurien",Reisen,298.00,"We-are.travel DE/AT",11643,Holidays,338,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Atemplate.we-are.travel%2FHotel%2F23204%2FImg%2F23204_400x400.jpg&feedId=29385&k=f81bd514e4d64066b96dbbf73cba47df9a8fbf9e,EUR,,,https://www.we-are.travel/hotel/kurzurlaub/residence-borgo-della-rovere-san-bartolomeo-al-mare?id=26404,,,EUR298.00,29385
https://www.awin1.com/pclick.php?p=43464439709&a=2914133&m=11643,"LuCa Hotel",43464439709,26405,https://template.we-are.travel/Hotel/23196/Img/23196_400x400.jpg,"Charmante Auszeit im Herzen des Bayerischen Waldes",Reisen,134.00,"We-are.travel DE/AT",11643,Holidays,338,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Atemplate.we-are.travel%2FHotel%2F23196%2FImg%2F23196_400x400.jpg&feedId=29385&k=c75f07f670dc0d79d86c03a41918dfcfa571c382,EUR,,,https://www.we-are.travel/hotel/kurzurlaub/luca-hotel-bodenmais?id=26405,,,EUR134.00,29385
https://www.awin1.com/pclick.php?p=43698035351&a=2914133&m=11643,"Hotel zum Bach",43698035351,26412,https://template.we-are.travel/Hotel/21789/Img/21789_400x400.jpg,"Auszeit & Genuss im Bayerischen Wald",Reisen,228.00,"We-are.travel DE/AT",11643,Holidays,338,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Atemplate.we-are.travel%2FHotel%2F21789%2FImg%2F21789_400x400.jpg&feedId=29385&k=8a4c4b98e3da23dda429f254570f821f4aedfddb,EUR,,,https://www.we-are.travel/hotel/kurzurlaub/hotel-zum-bach-neukirchen-beim-heiligen-blut?id=26412,,,EUR228.00,29385
https://www.awin1.com/pclick.php?p=43464439714&a=2914133&m=11643,"Hotel Olymp Munich",43464439714,26419,https://template.we-are.travel/Hotel/16577/Img/16577_400x400.jpg,"München entdecken & im Grünen wohnen",Reisen,118.00,"We-are.travel DE/AT",11643,Holidays,338,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Atemplate.we-are.travel%2FHotel%2F16577%2FImg%2F16577_400x400.jpg&feedId=29385&k=ae532449f7019b2f97c8d2d1dc1d84245a7b9eac,EUR,,,https://www.we-are.travel/hotel/kurzurlaub/hotel-olymp-munich-eching?id=26419,,,EUR118.00,29385
https://www.awin1.com/pclick.php?p=43808333441&a=2914133&m=11643,"Landhotel Geyer",43808333441,26420,https://template.we-are.travel/Hotel/17446/Img/17446_400x400.jpg,"Erholung & Genuss mitten im malerischen Naturpark Altmühltal",Reisen,448.00,"We-are.travel DE/AT",11643,Holidays,338,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Atemplate.we-are.travel%2FHotel%2F17446%2FImg%2F17446_400x400.jpg&feedId=29385&k=b16397d3bedb0600add73088113c3962f7959582,EUR,,,https://www.we-are.travel/hotel/kurzurlaub/landhotel-geyer-kipfenberg?id=26420,,,EUR448.00,29385
https://www.awin1.com/pclick.php?p=43928221662&a=2914133&m=11643,"Familienhotel Unterreith",43928221662,26421,https://template.we-are.travel/Hotel/23210/Img/23210_400x400.jpg,"Familienauszeit im zauberhaften Bergdorf Forstau, Salzburger Land",Reisen,548.00,"We-are.travel DE/AT",11643,Holidays,338,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Atemplate.we-are.travel%2FHotel%2F23210%2FImg%2F23210_400x400.jpg&feedId=29385&k=e15abb282d88086784ea4e27935d4fd21842ed41,EUR,,,https://www.we-are.travel/hotel/kurzurlaub/familienhotel-unterreith-forstau?id=26421,,,EUR548.00,29385
https://www.awin1.com/pclick.php?p=43878253362&a=2914133&m=11643,"Hotel Bewaller",43878253362,26422,https://template.we-are.travel/Hotel/23189/Img/23189_400x400.jpg,"Natur genießen im Eggental in Südtirol im Stammhaus",Reisen,398.00,"We-are.travel DE/AT",11643,Holidays,338,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Atemplate.we-are.travel%2FHotel%2F23189%2FImg%2F23189_400x400.jpg&feedId=29385&k=ad0698d0968e1bf518f5122278c6b2d0483f5c11,EUR,,,https://www.we-are.travel/hotel/kurzurlaub/hotel-bewaller-eggen?id=26422,,,EUR398.00,29385
https://www.awin1.com/pclick.php?p=43515810695&a=2914133&m=11643,"St. Virgil Salzburg",43515810695,26424,https://template.we-are.travel/Hotel/15859/Img/15859_400x400.jpg,"Entdecken Sie die Mozartstadt Salzburg!",Reisen,238.00,"We-are.travel DE/AT",11643,Holidays,338,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Atemplate.we-are.travel%2FHotel%2F15859%2FImg%2F15859_400x400.jpg&feedId=29385&k=8a43cb2b0dba41f6ee026932e4551cdc503ab90c,EUR,,,https://www.we-are.travel/hotel/kurzurlaub/st-virgil-salzburg-salzburg-aigen?id=26424,,,EUR238.00,29385
